job_name,target,predicate,iptm,ptm,ranking_score,created_utc
of3_holo_PGK1_9161b1d6,PGK1,af3_holo_iptm,0.350,0.374,,2026-07-31
of3_holo_PGK1_344f6410,PGK1,af3_holo_iptm,0.350,0.340,,2026-07-30
of3_holo_MAPK11_197051d0,MAPK11,af3_holo_iptm,0.350,0.226,,2026-07-29
of3_holo_KEAP1_305dc693,KEAP1,af3_holo_iptm,0.350,0.353,,2026-08-11
of3_holo_MAPK11_a068fd06,MAPK11,af3_holo_iptm,0.350,0.347,,2026-07-29
of3_holo_MAPK14_1fc660c2,MAPK14,af3_holo_iptm,0.350,0.202,,2026-08-02
of3_holo_MAPK11_41e7f58a,MAPK11,af3_holo_iptm,0.350,0.347,,2026-07-29
of3_holo_PGK1_f4d62224,PGK1,af3_holo_iptm,0.349,0.379,,2026-07-29
of3_holo_MAPK12_38f51d24,MAPK12,af3_holo_iptm,0.349,0.207,,2026-07-29
of3_holo_MAPK14_8bb1bf23,MAPK14,af3_holo_iptm,0.349,0.238,,2026-08-02
of3_holo_KEAP1_5084bbf8,KEAP1,af3_holo_iptm,0.349,0.433,,2026-08-02
of3_holo_KEAP1_4c09a754,KEAP1,af3_holo_iptm,0.349,0.345,,2026-08-11
of3_holo_MAPK11_b47fc2d7,MAPK11,af3_holo_iptm,0.349,0.383,,2026-07-29
of3_holo_MAPK12_b53b4671,MAPK12,af3_holo_iptm,0.349,0.231,,2026-07-29
of3_holo_MAPK14_5978c28e,MAPK14,af3_holo_iptm,0.349,0.219,,2026-07-29
of3_holo_KEAP1_9de920b8,KEAP1,af3_holo_iptm,0.349,0.334,,2026-08-11
of3_holo_MAPK14_b40fbd97,MAPK14,af3_holo_iptm,0.349,0.199,,2026-07-29
of3_holo_MAPK11_38341d60,MAPK11,af3_holo_iptm,0.349,0.222,,2026-07-29
of3_holo_MAPK14_f33fd0f6,MAPK14,af3_holo_iptm,0.349,0.201,,2026-08-02
of3_holo_MAPK14_c3d742b3,MAPK14,af3_holo_iptm,0.349,0.211,,2026-08-02
of3_holo_HDAC2_742b4d9d,HDAC2,af3_holo_iptm,0.349,0.259,,2026-07-29
of3_holo_PGK1_3b5ec766,PGK1,af3_holo_iptm,0.349,0.336,,2026-07-29
of3_holo_MAPK14_d800f782,MAPK14,af3_holo_iptm,0.349,0.200,,2026-08-02
of3_holo_MAPK14_cc1e2bce,MAPK14,af3_holo_iptm,0.349,0.214,,2026-07-29
of3_holo_KEAP1_ecc3078a,KEAP1,af3_holo_iptm,0.349,0.327,,2026-08-11
of3_holo_PGK1_56460ba1,PGK1,af3_holo_iptm,0.348,0.347,,2026-07-29
of3_holo_MAPK14_10ac108e,MAPK14,af3_holo_iptm,0.348,0.199,,2026-07-29
of3_holo_KEAP1_8580c3a5,KEAP1,af3_holo_iptm,0.348,0.302,,2026-08-14
of3_holo_MAPK11_4bbf16be,MAPK11,af3_holo_iptm,0.348,0.297,,2026-07-29
of3_holo_MAPK12_1ffeff51,MAPK12,af3_holo_iptm,0.348,0.238,,2026-07-29
of3_holo_MAPK14_eb1d1f84,MAPK14,af3_holo_iptm,0.348,0.228,,2026-07-29
of3_holo_MAPK11_1d595812,MAPK11,af3_holo_iptm,0.348,0.363,,2026-07-29
of3_holo_PGK1_15232d5e,PGK1,af3_holo_iptm,0.348,0.388,,2026-07-29
of3_holo_MAPK14_1433070b,MAPK14,af3_holo_iptm,0.348,0.191,,2026-07-29
of3_holo_KEAP1_e9602a2d,KEAP1,af3_holo_iptm,0.348,0.462,,2026-07-30
of3_holo_MAPK11_cc51df58,MAPK11,af3_holo_iptm,0.348,0.199,,2026-07-29
of3_holo_MAPK14_e499c420,MAPK14,af3_holo_iptm,0.347,0.197,,2026-07-29
of3_holo_MAPK14_59f1a26f,MAPK14,af3_holo_iptm,0.347,0.241,,2026-07-29
of3_holo_PGK1_c3eabf01,PGK1,af3_holo_iptm,0.347,0.390,,2026-07-29
of3_holo_MAPK11_25ac7de6,MAPK11,af3_holo_iptm,0.347,0.221,,2026-07-29
of3_holo_PGK1_8735e51b,PGK1,af3_holo_iptm,0.347,0.391,,2026-07-29
of3_holo_MAPK11_ffef745f,MAPK11,af3_holo_iptm,0.347,0.271,,2026-07-29
of3_holo_MAPK11_b07fbfdf,MAPK11,af3_holo_iptm,0.347,0.222,,2026-07-29
of3_holo_MAPK14_2a2d1885,MAPK14,af3_holo_iptm,0.347,0.232,,2026-07-29
of3_holo_MAPK11_c604b4c5,MAPK11,af3_holo_iptm,0.347,0.323,,2026-07-29
of3_holo_MAPK14_c11fd2f3,MAPK14,af3_holo_iptm,0.346,0.217,,2026-07-29
of3_holo_MAPK12_050343ff,MAPK12,af3_holo_iptm,0.346,0.216,,2026-07-29
of3_holo_MAPK14_8aa494ae,MAPK14,af3_holo_iptm,0.346,0.209,,2026-07-29
of3_holo_MAPK11_9d3357f4,MAPK11,af3_holo_iptm,0.346,0.210,,2026-07-29
of3_holo_MAPK11_55d253e4,MAPK11,af3_holo_iptm,0.346,0.293,,2026-07-29
of3_holo_MAPK12_a2030cf5,MAPK12,af3_holo_iptm,0.346,0.258,,2026-07-29
of3_holo_MAPK11_3f5fd474,MAPK11,af3_holo_iptm,0.346,0.297,,2026-07-29
of3_holo_MAPK11_d1fc6f4b,MAPK11,af3_holo_iptm,0.346,0.208,,2026-07-29
of3_holo_MAPK14_37eb4528,MAPK14,af3_holo_iptm,0.346,0.209,,2026-07-29
of3_holo_MAPK11_7db13ce6,MAPK11,af3_holo_iptm,0.346,0.216,,2026-07-29
of3_holo_MAPK14_529302f8,MAPK14,af3_holo_iptm,0.346,0.249,,2026-08-02
of3_holo_MAPK14_460dc2f1,MAPK14,af3_holo_iptm,0.346,0.204,,2026-08-02
of3_holo_KEAP1_8ca0157a,KEAP1,af3_holo_iptm,0.346,0.373,,2026-08-11
of3_holo_MAPK12_db50e5b6,MAPK12,af3_holo_iptm,0.346,0.194,,2026-07-29
of3_holo_MAPK13_2f0a2afe,MAPK13,af3_holo_iptm,0.345,0.238,,2026-07-29
of3_holo_MAPK11_7eb38f09,MAPK11,af3_holo_iptm,0.345,0.252,,2026-07-29
of3_holo_KEAP1_0f18697a,KEAP1,af3_holo_iptm,0.345,0.343,,2026-08-11
of3_holo_MAPK12_17274d20,MAPK12,af3_holo_iptm,0.345,0.215,,2026-07-29
of3_holo_MAPK12_b9e0c22a,MAPK12,af3_holo_iptm,0.345,0.205,,2026-07-29
of3_holo_MAPK11_6aab1799,MAPK11,af3_holo_iptm,0.345,0.248,,2026-07-29
of3_holo_MAPK11_05997936,MAPK11,af3_holo_iptm,0.345,0.233,,2026-07-29
of3_holo_MAPK12_4dfafc07,MAPK12,af3_holo_iptm,0.345,0.220,,2026-07-29
of3_holo_PGK1_81abefc7,PGK1,af3_holo_iptm,0.345,0.377,,2026-07-29
of3_holo_MAPK14_5cc70632,MAPK14,af3_holo_iptm,0.345,0.235,,2026-08-01
of3_holo_MAPK11_0a4af134,MAPK11,af3_holo_iptm,0.345,0.221,,2026-07-29
of3_holo_PGK1_4e89996e,PGK1,af3_holo_iptm,0.345,0.335,,2026-07-29
of3_holo_HDAC2_20a04266,HDAC2,af3_holo_iptm,0.345,0.244,,2026-07-29
of3_holo_MAPK11_6578cdd5,MAPK11,af3_holo_iptm,0.345,0.338,,2026-07-29
of3_holo_MAPK11_fa8c843a,MAPK11,af3_holo_iptm,0.345,0.253,,2026-07-29
of3_holo_MAPK14_b3650717,MAPK14,af3_holo_iptm,0.345,0.228,,2026-07-29
of3_holo_PGK1_6b899fa4,PGK1,af3_holo_iptm,0.345,0.369,,2026-07-29
of3_holo_MAPK11_c1a1ee0f,MAPK11,af3_holo_iptm,0.345,0.274,,2026-07-29
of3_holo_PGK1_503b02fc,PGK1,af3_holo_iptm,0.345,0.393,,2026-07-29
of3_holo_MAPK11_62a8492c,MAPK11,af3_holo_iptm,0.345,0.240,,2026-07-29
of3_holo_MAPK11_79c4d00b,MAPK11,af3_holo_iptm,0.344,0.359,,2026-07-29
of3_holo_MAPK14_0944bd98,MAPK14,af3_holo_iptm,0.344,0.216,,2026-07-29
of3_holo_MAPK14_844095c5,MAPK14,af3_holo_iptm,0.344,0.200,,2026-07-29
of3_holo_MAPK11_dc035172,MAPK11,af3_holo_iptm,0.344,0.210,,2026-07-29
of3_holo_MAPK11_ef02ce44,MAPK11,af3_holo_iptm,0.344,0.196,,2026-07-29
of3_holo_MAPK11_e22fedb1,MAPK11,af3_holo_iptm,0.344,0.230,,2026-07-29
of3_holo_KEAP1_fecaae14,KEAP1,af3_holo_iptm,0.344,0.451,,2026-07-29
of3_holo_MAPK12_935f3823,MAPK12,af3_holo_iptm,0.344,0.223,,2026-07-29
of3_holo_MAPK11_5bf0771b,MAPK11,af3_holo_iptm,0.344,0.220,,2026-07-29
of3_holo_KEAP1_74ba315a,KEAP1,af3_holo_iptm,0.344,0.321,,2026-08-14
of3_holo_MAPK11_866aabf6,MAPK11,af3_holo_iptm,0.344,0.296,,2026-07-29
of3_holo_MAPK11_3b1fc260,MAPK11,af3_holo_iptm,0.344,0.236,,2026-07-29
of3_holo_MAPK12_839aa74d,MAPK12,af3_holo_iptm,0.344,0.205,,2026-07-29
of3_holo_MAPK11_2cfdd14a,MAPK11,af3_holo_iptm,0.343,0.234,,2026-07-29
of3_holo_MAPK14_a112f5d5,MAPK14,af3_holo_iptm,0.343,0.202,,2026-07-29
of3_holo_KEAP1_a5d5f757,KEAP1,af3_holo_iptm,0.343,0.444,,2026-07-29
of3_holo_KEAP1_684610e0,KEAP1,af3_holo_iptm,0.343,0.348,,2026-08-14
of3_holo_KEAP1_adba51b9,KEAP1,af3_holo_iptm,0.343,0.375,,2026-08-14
of3_holo_MAPK14_22498468,MAPK14,af3_holo_iptm,0.343,0.203,,2026-07-29
of3_holo_MAPK14_1b016dc5,MAPK14,af3_holo_iptm,0.343,0.209,,2026-07-29
of3_holo_PGK1_628563e2,PGK1,af3_holo_iptm,0.343,0.384,,2026-07-29
of3_holo_PGK1_994ada52,PGK1,af3_holo_iptm,0.343,0.326,,2026-07-31
of3_holo_MAPK14_2a3e7b6a,MAPK14,af3_holo_iptm,0.343,0.240,,2026-07-29
of3_holo_MAPK11_f7a86f68,MAPK11,af3_holo_iptm,0.343,0.351,,2026-07-29
of3_holo_MAPK11_c80b5e0e,MAPK11,af3_holo_iptm,0.343,0.328,,2026-07-29
of3_holo_MAPK14_4485b016,MAPK14,af3_holo_iptm,0.342,0.187,,2026-07-29
of3_holo_MAPK11_dff19017,MAPK11,af3_holo_iptm,0.342,0.272,,2026-07-29
of3_holo_PGK1_d7b62b98,PGK1,af3_holo_iptm,0.342,0.333,,2026-07-30
of3_holo_MAPK14_b752470e,MAPK14,af3_holo_iptm,0.342,0.208,,2026-07-29
of3_holo_MAPK12_5dc90bae,MAPK12,af3_holo_iptm,0.342,0.203,,2026-07-29
of3_holo_MAPK11_2f3c72e9,MAPK11,af3_holo_iptm,0.342,0.288,,2026-07-29
of3_holo_MAPK11_eea44892,MAPK11,af3_holo_iptm,0.342,0.232,,2026-07-29
of3_holo_PGK1_5a97d042,PGK1,af3_holo_iptm,0.342,0.366,,2026-07-29
of3_holo_MAPK11_f2b8ef23,MAPK11,af3_holo_iptm,0.342,0.212,,2026-07-29
of3_holo_PGK1_36eb535d,PGK1,af3_holo_iptm,0.342,0.329,,2026-07-29
of3_holo_MAPK11_8666256e,MAPK11,af3_holo_iptm,0.342,0.216,,2026-07-29
of3_holo_MAPK14_e048c969,MAPK14,af3_holo_iptm,0.342,0.198,,2026-07-29
of3_holo_MAPK14_be009ec5,MAPK14,af3_holo_iptm,0.342,0.200,,2026-08-02
of3_holo_KEAP1_8c901214,KEAP1,af3_holo_iptm,0.342,0.353,,2026-08-14
of3_holo_DNM1L_2e484350,DNM1L,af3_holo_iptm,0.342,0.192,,2026-07-31
of3_holo_MAPK14_1c5d9915,MAPK14,af3_holo_iptm,0.342,0.200,,2026-07-29
of3_holo_PGK1_36d8c88c,PGK1,af3_holo_iptm,0.341,0.356,,2026-07-29
of3_holo_MAPK11_37f2322a,MAPK11,af3_holo_iptm,0.341,0.206,,2026-07-29
of3_holo_MAPK14_4d2db084,MAPK14,af3_holo_iptm,0.341,0.206,,2026-07-29
of3_holo_MAPKAPK2_7d4c2199,MAPKAPK2,af3_holo_iptm,0.341,0.204,,2026-07-29
of3_holo_MAPK14_3447d56b,MAPK14,af3_holo_iptm,0.341,0.235,,2026-07-29
of3_holo_MAPKAPK2_e99c8949,MAPKAPK2,af3_holo_iptm,0.341,0.217,,2026-08-02
of3_holo_MAPK11_5fd72606,MAPK11,af3_holo_iptm,0.341,0.355,,2026-07-29
of3_holo_MAPK14_9a9df4eb,MAPK14,af3_holo_iptm,0.341,0.232,,2026-07-29
of3_holo_MAPK11_6b2d1e05,MAPK11,af3_holo_iptm,0.341,0.204,,2026-07-29
of3_holo_MAPK11_51159895,MAPK11,af3_holo_iptm,0.341,0.200,,2026-07-29
of3_holo_MAPK12_cfee623d,MAPK12,af3_holo_iptm,0.340,0.326,,2026-07-29
of3_holo_KEAP1_cd53272d,KEAP1,af3_holo_iptm,0.340,0.352,,2026-08-14
of3_holo_MAPK14_31668100,MAPK14,af3_holo_iptm,0.340,0.247,,2026-08-02
of3_holo_MAPK11_a3344f23,MAPK11,af3_holo_iptm,0.340,0.202,,2026-07-29
of3_holo_MAPK11_ddc6037f,MAPK11,af3_holo_iptm,0.340,0.241,,2026-07-29
gfra3_132_255_x_lrp4_1656_1905,"",af3_iptm,0.340,0.340,0.680,2026-06-29
ldha_pls3,"",af3_iptm,0.340,0.550,0.390,2026-08-02
003_mapk10_x_dpysl2,"",af3_iptm,0.340,0.550,0.480,2026-06-21
atf3_x_tardbp_3,"",af3_iptm,0.340,0.300,0.630,2026-08-06
mapk14_x_nfe2l2,"",af3_iptm,0.340,0.450,0.600,2026-05-26
atf3_x_tardbp,"",af3_iptm,0.340,0.300,0.630,2026-06-05
smn1_260_294_x_mdm2_17_125,"",af3_iptm,0.340,0.640,0.570,2026-07-08
fus_x_pfn2,"",af3_iptm,0.340,0.280,0.640,2026-05-25
keap1_315_624_amer1_250_320,"",af3_iptm,0.340,0.780,0.530,2026-08-01
58_smn1_x_wdr77,"",af3_iptm,0.340,0.540,0.580,2026-06-14
58_smn1_x_wdr77,"",af3_iptm,0.340,0.540,0.580,2026-06-12
agrn_x_ws1bnone_1185,"",af3_iptm,0.340,0.680,0.410,2026-07-03
dnm1l_none_none_x_mief2_none_none,"",af3_iptm,0.340,0.400,0.450,2026-07-30
smn1_260_294_x_hnrnpa1_106_184,"",af3_iptm,0.340,0.660,0.560,2026-06-29
27_kcnb1_1_180_x_kcnb1_1_180,"",af3_iptm,0.340,0.380,0.450,2026-06-05
nmj_ternaer_voll_ekto_s42,"",af3_iptm,0.340,0.350,0.370,2026-08-15
003_mapk10_x_dpysl2,"",af3_iptm,0.340,0.550,0.480,2026-06-18
keap1_x_ws1bnone_1223,"",af3_iptm,0.340,0.830,0.430,2026-07-03
binder6413_lrp4_x_lrp4_beta1_prop_435_697,"",af3_iptm,0.340,0.750,0.420,2026-07-22
mcu_x_micu1,"",af3_iptm,0.340,0.500,,2026-05-27
42_mcu_x_micu1,"",af3_iptm,0.340,0.500,0.510,2026-06-05
tsc2_876_1126_x_smn1_260_294,"",af3_iptm,0.340,0.310,0.670,2026-07-07
atf3_x_tardbp_2,"",af3_iptm,0.340,0.300,0.630,2026-08-06
nrg1_x_dok7,"",af3_iptm,0.340,0.320,0.690,2026-07-17
nmj_ternaer_voll_ekto_s7,"",af3_iptm,0.340,0.350,0.380,2026-08-14
binder6428_lrp4_x_lrp4_beta1_prop_435_697,"",af3_iptm,0.340,0.720,0.420,2026-07-22
lrp4_x_ws1bnone_1173,"",af3_iptm,0.340,0.820,0.450,2026-07-03
stmn2_tetramer_s7,"",af3_iptm,0.340,0.380,0.680,2026-08-13
115_mapk8_x_bad,"",af3_iptm,0.340,0.590,0.560,2026-06-18
binder7344_lrp4_x_lrp4_beta1_prop_435_697,"",af3_iptm,0.340,0.760,0.420,2026-07-21
nmj_lrp4_b12_x_musk_ig12_s42,"",af3_iptm,0.340,0.460,0.370,2026-08-15
of3_holo_MAPK12_208d654f,MAPK12,af3_holo_iptm,0.340,0.317,,2026-07-29
of3_holo_MAPK11_ef3e0bd8,MAPK11,af3_holo_iptm,0.340,0.266,,2026-07-29
of3_holo_MAPK14_acedb8c1,MAPK14,af3_holo_iptm,0.340,0.189,,2026-07-29
of3_holo_MAPK14_114e130f,MAPK14,af3_holo_iptm,0.340,0.197,,2026-08-02
of3_holo_KEAP1_669089a8,KEAP1,af3_holo_iptm,0.340,0.448,,2026-08-02
of3_holo_KEAP1_1c82a9e7,KEAP1,af3_holo_iptm,0.340,0.466,,2026-07-29
of3_holo_MAPK11_941bbda2,MAPK11,af3_holo_iptm,0.340,0.265,,2026-07-29
of3_holo_MAPK11_54338dd9,MAPK11,af3_holo_iptm,0.340,0.334,,2026-07-29
of3_holo_PGK1_7ea92ccb,PGK1,af3_holo_iptm,0.340,0.351,,2026-07-29
of3_holo_KEAP1_e095de2c,KEAP1,af3_holo_iptm,0.340,0.328,,2026-08-14
of3_holo_MAPK11_4a632689,MAPK11,af3_holo_iptm,0.340,0.216,,2026-07-29
of3_holo_MAPK11_237b995c,MAPK11,af3_holo_iptm,0.340,0.274,,2026-07-29
of3_holo_MAPK14_4efc3b3f,MAPK14,af3_holo_iptm,0.339,0.212,,2026-07-29
of3_holo_MAPK14_6f438791,MAPK14,af3_holo_iptm,0.339,0.209,,2026-07-29
of3_holo_MAPK12_f4fb5840,MAPK12,af3_holo_iptm,0.339,0.206,,2026-07-29
of3_holo_MAPK14_37a73906,MAPK14,af3_holo_iptm,0.339,0.205,,2026-07-29
of3_holo_MAPK11_4cb6c87f,MAPK11,af3_holo_iptm,0.339,0.202,,2026-07-29
of3_holo_MAPK11_db5bfba7,MAPK11,af3_holo_iptm,0.339,0.200,,2026-07-29
of3_holo_MAPK14_e533d1cc,MAPK14,af3_holo_iptm,0.339,0.233,,2026-08-02
of3_holo_MAPK11_2ada69ae,MAPK11,af3_holo_iptm,0.339,0.240,,2026-07-29
of3_holo_MAPK11_9e006e3c,MAPK11,af3_holo_iptm,0.339,0.229,,2026-07-29
of3_holo_MAPK12_1d2eba8c,MAPK12,af3_holo_iptm,0.339,0.200,,2026-07-29
of3_holo_PGK1_053df3a0,PGK1,af3_holo_iptm,0.339,0.363,,2026-07-30
of3_holo_MAPK11_e4d64b32,MAPK11,af3_holo_iptm,0.338,0.240,,2026-07-29
of3_holo_MAPK14_5f2c7b0c,MAPK14,af3_holo_iptm,0.338,0.244,,2026-07-29
of3_holo_MAPK14_f6e457bd,MAPK14,af3_holo_iptm,0.338,0.199,,2026-07-29
of3_holo_MAPK11_62266be1,MAPK11,af3_holo_iptm,0.338,0.334,,2026-07-29
of3_holo_MAPK12_c6cfedc5,MAPK12,af3_holo_iptm,0.338,0.292,,2026-07-29
of3_holo_PGK1_e1612db3,PGK1,af3_holo_iptm,0.338,0.384,,2026-07-30
of3_holo_MAPK11_2e651017,MAPK11,af3_holo_iptm,0.338,0.204,,2026-07-29
of3_holo_MAPK11_85b1694c,MAPK11,af3_holo_iptm,0.338,0.197,,2026-07-29
of3_holo_KEAP1_d610786e,KEAP1,af3_holo_iptm,0.338,0.452,,2026-08-02
of3_holo_MAPK11_b13e8d8d,MAPK11,af3_holo_iptm,0.338,0.226,,2026-07-29
of3_holo_MAPK14_2a0dde0c,MAPK14,af3_holo_iptm,0.338,0.210,,2026-07-29
of3_holo_MAPK14_6e1e1011,MAPK14,af3_holo_iptm,0.338,0.204,,2026-07-29
of3_holo_KEAP1_4ec88c67,KEAP1,af3_holo_iptm,0.338,0.451,,2026-08-02
of3_holo_MAPK14_6035fc94,MAPK14,af3_holo_iptm,0.338,0.198,,2026-07-29
of3_holo_KEAP1_153d402d,KEAP1,af3_holo_iptm,0.338,0.365,,2026-08-14
of3_holo_MAPK11_09406020,MAPK11,af3_holo_iptm,0.338,0.204,,2026-07-29
of3_holo_MAPK11_dc117817,MAPK11,af3_holo_iptm,0.338,0.220,,2026-07-29
of3_holo_MAPK11_bfbb764d,MAPK11,af3_holo_iptm,0.338,0.232,,2026-07-29
of3_holo_MAPK14_3f63863d,MAPK14,af3_holo_iptm,0.338,0.235,,2026-07-29
of3_holo_MAPK12_c584d706,MAPK12,af3_holo_iptm,0.337,0.236,,2026-07-29
of3_holo_MAPK11_f61d93f8,MAPK11,af3_holo_iptm,0.337,0.207,,2026-07-29
of3_holo_MAPK14_1d53b828,MAPK14,af3_holo_iptm,0.337,0.212,,2026-07-29
of3_holo_MAPK13_548e5ac8,MAPK13,af3_holo_iptm,0.337,0.216,,2026-07-29
of3_holo_MAPK11_2466c5a9,MAPK11,af3_holo_iptm,0.337,0.220,,2026-07-29
of3_holo_MAPK14_737658f0,MAPK14,af3_holo_iptm,0.337,0.211,,2026-07-29
of3_holo_PGK1_68ab2592,PGK1,af3_holo_iptm,0.337,0.369,,2026-07-29
of3_holo_PGK1_4841104d,PGK1,af3_holo_iptm,0.337,0.327,,2026-08-11
of3_holo_MAPK14_938604c9,MAPK14,af3_holo_iptm,0.337,0.191,,2026-07-29
of3_holo_MAPK11_5df66bea,MAPK11,af3_holo_iptm,0.337,0.202,,2026-07-29
of3_holo_MAPK14_87e072ee,MAPK14,af3_holo_iptm,0.337,0.195,,2026-07-29
of3_holo_MAPK11_7f394678,MAPK11,af3_holo_iptm,0.337,0.263,,2026-07-29
of3_holo_KEAP1_28c0b3fc,KEAP1,af3_holo_iptm,0.337,0.462,,2026-07-29
of3_holo_PGK1_91326234,PGK1,af3_holo_iptm,0.337,0.362,,2026-07-29
of3_holo_MAPK11_5984583f,MAPK11,af3_holo_iptm,0.336,0.219,,2026-07-29
of3_holo_MAPK11_c8d41d23,MAPK11,af3_holo_iptm,0.336,0.283,,2026-07-29
of3_holo_MAPK14_8316391b,MAPK14,af3_holo_iptm,0.336,0.196,,2026-07-29
of3_holo_KEAP1_63d01d58,KEAP1,af3_holo_iptm,0.336,0.454,,2026-07-29
of3_holo_MAPK14_cc3e059e,MAPK14,af3_holo_iptm,0.336,0.245,,2026-08-02
of3_holo_KEAP1_905c7c56,KEAP1,af3_holo_iptm,0.336,0.327,,2026-08-14
of3_holo_MAPK14_e3f4cbff,MAPK14,af3_holo_iptm,0.336,0.194,,2026-07-29
of3_holo_MAPK14_f28f0642,MAPK14,af3_holo_iptm,0.336,0.208,,2026-08-02
of3_holo_HDAC2_dfcd60f4,HDAC2,af3_holo_iptm,0.336,0.241,,2026-07-29
of3_holo_MAPK12_6b0e894e,MAPK12,af3_holo_iptm,0.336,0.225,,2026-07-29
of3_holo_MAPK11_698d6686,MAPK11,af3_holo_iptm,0.336,0.357,,2026-07-29
of3_holo_MAPK11_9e10860d,MAPK11,af3_holo_iptm,0.336,0.202,,2026-07-29
of3_holo_MAPK11_517a34b2,MAPK11,af3_holo_iptm,0.336,0.214,,2026-07-29
of3_holo_MAPK11_5cee1f43,MAPK11,af3_holo_iptm,0.336,0.199,,2026-07-29
of3_holo_MAPK11_15bfb820,MAPK11,af3_holo_iptm,0.336,0.209,,2026-07-29
of3_holo_MAPK14_b17989f3,MAPK14,af3_holo_iptm,0.336,0.205,,2026-07-29
of3_holo_MAPK11_2713b0bf,MAPK11,af3_holo_iptm,0.336,0.226,,2026-07-29
of3_holo_MAPK12_b217f764,MAPK12,af3_holo_iptm,0.336,0.208,,2026-07-29
of3_holo_MAPK14_518e932c,MAPK14,af3_holo_iptm,0.336,0.195,,2026-07-29
of3_holo_PGK1_f85a15ba,PGK1,af3_holo_iptm,0.335,0.371,,2026-07-31
of3_holo_KEAP1_a84faa3b,KEAP1,af3_holo_iptm,0.335,0.452,,2026-07-29
of3_holo_MAPK14_edecada7,MAPK14,af3_holo_iptm,0.335,0.201,,2026-07-29
of3_holo_PGK1_0bd5bdff,PGK1,af3_holo_iptm,0.335,0.368,,2026-07-29
of3_holo_MAPK14_6b35d4ab,MAPK14,af3_holo_iptm,0.335,0.199,,2026-07-29
of3_holo_MAPK11_a2570e0e,MAPK11,af3_holo_iptm,0.335,0.210,,2026-07-29
of3_holo_MAPK14_09d4aea3,MAPK14,af3_holo_iptm,0.335,0.204,,2026-07-29
of3_holo_MAPK11_1ce4625c,MAPK11,af3_holo_iptm,0.335,0.253,,2026-07-29
of3_holo_MAPK11_fec5ec7f,MAPK11,af3_holo_iptm,0.335,0.214,,2026-07-29
of3_holo_MAPK14_2be59106,MAPK14,af3_holo_iptm,0.334,0.194,,2026-07-29
of3_holo_MAPK11_c1da9e9d,MAPK11,af3_holo_iptm,0.334,0.237,,2026-07-29
of3_holo_MAPK11_c378e9fd,MAPK11,af3_holo_iptm,0.334,0.207,,2026-07-29
of3_holo_MAPK11_2e817174,MAPK11,af3_holo_iptm,0.334,0.224,,2026-07-29
of3_holo_MAPK11_d034ee05,MAPK11,af3_holo_iptm,0.334,0.210,,2026-07-29
of3_holo_MAPK14_08858e40,MAPK14,af3_holo_iptm,0.334,0.208,,2026-07-29
of3_holo_MAPK14_ebae2d4a,MAPK14,af3_holo_iptm,0.334,0.198,,2026-07-29
of3_holo_HDAC2_88a12670,HDAC2,af3_holo_iptm,0.334,0.239,,2026-07-29
of3_holo_MAPK11_eed806e1,MAPK11,af3_holo_iptm,0.334,0.200,,2026-07-29
of3_holo_PGK1_1869dd5d,PGK1,af3_holo_iptm,0.334,0.390,,2026-07-29
of3_holo_MAPK12_70b6421f,MAPK12,af3_holo_iptm,0.334,0.211,,2026-07-29
of3_holo_MAPK14_ef497d9b,MAPK14,af3_holo_iptm,0.333,0.209,,2026-07-29
of3_holo_MAPK14_0e329e8e,MAPK14,af3_holo_iptm,0.333,0.198,,2026-08-02
of3_holo_MAPK11_95372c01,MAPK11,af3_holo_iptm,0.333,0.201,,2026-07-29
of3_holo_MAPK14_102ee88c,MAPK14,af3_holo_iptm,0.333,0.187,,2026-07-29
of3_holo_MAPK14_0e6e5bc9,MAPK14,af3_holo_iptm,0.333,0.193,,2026-08-02
of3_holo_MAPK12_363c2367,MAPK12,af3_holo_iptm,0.333,0.210,,2026-07-29
of3_holo_KEAP1_66dc4076,KEAP1,af3_holo_iptm,0.333,0.453,,2026-07-29
of3_holo_MAPK14_bebefab4,MAPK14,af3_holo_iptm,0.333,0.199,,2026-07-29
of3_holo_MAPK11_4e944d53,MAPK11,af3_holo_iptm,0.333,0.208,,2026-07-29
of3_holo_MAPK11_a1d2cb8b,MAPK11,af3_holo_iptm,0.333,0.222,,2026-07-29
of3_holo_MAPK14_1246747a,MAPK14,af3_holo_iptm,0.333,0.195,,2026-07-29
of3_holo_MAPK14_e4608005,MAPK14,af3_holo_iptm,0.333,0.247,,2026-07-29
of3_holo_MAPKAPK2_6b069b1a,MAPKAPK2,af3_holo_iptm,0.333,0.219,,2026-07-29
of3_holo_MAPK11_4802b3d8,MAPK11,af3_holo_iptm,0.333,0.247,,2026-07-29
of3_holo_PGK1_b458a2da,PGK1,af3_holo_iptm,0.333,0.347,,2026-07-30
of3_holo_MAPK14_d68697c8,MAPK14,af3_holo_iptm,0.332,0.203,,2026-07-29
of3_holo_MAPK14_118b0c40,MAPK14,af3_holo_iptm,0.332,0.238,,2026-07-29
of3_holo_MAPK14_3c1e074a,MAPK14,af3_holo_iptm,0.332,0.195,,2026-07-29
of3_holo_MAPK11_7387fbee,MAPK11,af3_holo_iptm,0.332,0.203,,2026-07-29
of3_holo_KEAP1_524b1d89,KEAP1,af3_holo_iptm,0.332,0.446,,2026-07-29
